"cell","year"
"164","2001"
"191","2001"
"218","2001"
"219","2001"
"246","2001"
"247","2001"
"273","2001"
"274","2001"
"300","1984"
"300","1987"
"300","1990"
"300","1993"
"300","1996"
"300","1999"
"300","2001"
"300","2003"
"300","2005"
"300","2007"
"300","2009"
"300","2011"
"300","2013"
"300","2015"
"300","2017"
"300","2019"
"301","2001"
"302","2001"
"328","1984"
"328","1987"
"328","1990"
"328","1993"
"328","1996"
"328","1999"
"328","2001"
"328","2003"
"328","2005"
"328","2007"
"328","2009"
"328","2011"
"328","2013"
"328","2015"
"328","2017"
"328","2019"
"329","2001"
"330","2001"
"355","2001"
"356","2001"
"357","1984"
"357","1987"
"357","1990"
"357","1993"
"357","1996"
"357","1999"
"357","2001"
"357","2003"
"357","2005"
"357","2007"
"357","2009"
"357","2011"
"357","2013"
"357","2015"
"357","2017"
"357","2019"
"383","2001"
"384","2001"
"411","2001"
"412","2001"
"439","2001"
"466","2001"
"494","2001"
"520","1984"
"520","1987"
"520","1990"
"520","1993"
"520","1996"
"520","1999"
"520","2001"
"520","2003"
"520","2005"
"520","2007"
"520","2009"
"520","2011"
"520","2013"
"520","2015"
"520","2017"
"520","2019"
"521","1984"
"521","1987"
"521","1990"
"521","1993"
"521","1996"
"521","1999"
"521","2001"
"521","2003"
"521","2005"
"521","2007"
"521","2009"
"521","2011"
"521","2013"
"521","2015"
"521","2017"
"521","2019"
"548","2001"
"576","1984"
"576","1987"
"576","1990"
"576","1993"
"576","1996"
"576","1999"
"576","2001"
"576","2003"
"576","2005"
"576","2007"
"576","2009"
"576","2011"
"576","2013"
"576","2015"
"576","2017"
"576","2019"
"602","2001"
"657","2001"
"683","2001"
"711","2001"
"738","2001"
"765","2001"
"19791","1984"
"19791","1987"
"19791","1990"
"19791","1993"
"19791","1996"
"19791","1999"
"19791","2001"
"19791","2003"
"19791","2005"
"19791","2007"
"19791","2009"
"19791","2011"
"19791","2013"
"19791","2015"
"19791","2017"
"19791","2019"
"19818","2001"
"19846","2001"
"19900","2001"
