"cell","year"
"2276","1969"
"2276","1970"
"2276","1971"
"2276","1972"
"2276","1973"
"2276","1974"
"2276","1975"
"2276","1976"
"2276","1977"
"2276","1978"
"2276","1979"
"2276","1980"
"2276","1981"
"2276","1982"
"2276","1983"
"2276","1984"
"2276","1985"
"2276","1986"
"2276","1987"
"2276","1988"
"2276","1989"
"2276","1990"
"2276","1991"
"2276","1992"
"2276","1993"
"2276","1994"
"2276","1995"
"2276","1996"
"2276","1997"
"2276","1998"
"2276","1999"
"2276","2000"
"2276","2001"
"2276","2002"
"2276","2003"
"2276","2004"
"2276","2005"
"2276","2006"
"2276","2007"
"2276","2008"
"2276","2009"
"2276","2010"
"2276","2011"
"2276","2012"
"2276","2013"
"2276","2014"
"2276","2015"
"2276","2016"
"2276","2017"
"2276","2018"
"2276","2019"
"10963","1963"
"10963","1964"
"10963","1965"
"10963","1966"
"10963","1967"
"10963","1968"
"10963","1969"
"10963","1970"
"10963","1971"
"10963","1972"
"10963","1973"
"10963","1974"
"10963","1975"
"10963","1976"
"10963","1977"
"10963","1978"
"10963","1979"
"10963","1980"
"10963","1981"
"10963","1982"
"10963","1983"
"10963","1984"
"10963","1985"
"10963","1986"
"10963","1987"
"10963","1988"
"10963","1989"
"10963","1990"
"10963","1991"
"10963","1992"
"10963","1993"
"10963","1994"
"10963","1995"
"10963","1996"
"10963","1997"
"10963","1998"
"10963","1999"
"10963","2000"
"10963","2001"
"10963","2002"
"10963","2003"
"10963","2004"
"10963","2005"
"10963","2006"
"10963","2007"
"10963","2008"
"10963","2009"
"10963","2010"
"10963","2011"
"10963","2012"
"10963","2013"
"10963","2014"
"10963","2015"
"10963","2016"
"10963","2017"
"10963","2018"
"10963","2019"
"10990","1963"
"10990","1964"
"10990","1965"
"10990","1966"
"10990","1967"
"10990","1968"
"10990","1969"
"10990","1970"
"10990","1971"
"10990","1972"
"10990","1973"
"10990","1974"
"10990","1975"
"10990","1976"
"10990","1977"
"10990","1978"
"10990","1979"
"10990","1980"
"10990","1981"
"10990","1982"
"10990","1983"
"10990","1984"
"10990","1985"
"10990","1986"
