"cell","year"
"1281","1980"
"1281","1981"
"1281","1983"
"1281","1984"
"1281","1985"
"1281","1986"
"1281","1990"
"1361","1980"
"1361","1981"
"1361","1983"
"1361","1984"
"1361","1985"
"1361","1986"
"1361","1990"
"1387","1980"
"1387","1981"
"1387","1983"
"1387","1984"
"1387","1985"
"1387","1986"
"1387","1990"
"1388","1980"
"1388","1981"
"1388","1983"
"1388","1984"
"1388","1985"
"1388","1986"
"1388","1990"
"1389","1980"
"1389","1981"
"1389","1983"
"1389","1984"
"1389","1985"
"1389","1986"
"1389","1990"
"1413","1980"
"1413","1981"
"1413","1983"
"1413","1984"
"1413","1985"
"1413","1986"
"1413","1990"
"1440","1980"
"1440","1981"
"1440","1983"
"1440","1984"
"1440","1985"
"1440","1986"
"1440","1990"
"1441","1980"
"1441","1981"
"1441","1983"
"1441","1984"
"1441","1985"
"1441","1986"
"1441","1990"
"1467","1980"
"1467","1981"
"1467","1983"
"1467","1984"
"1467","1985"
"1467","1986"
"1467","1990"
"1468","1980"
"1468","1981"
"1468","1983"
"1468","1984"
"1468","1985"
"1468","1986"
"1468","1990"
"1469","1980"
"1469","1981"
"1469","1983"
"1469","1984"
"1469","1985"
"1469","1986"
"1469","1990"
"1520","1980"
"1520","1981"
"1520","1983"
"1520","1984"
"1520","1985"
"1520","1986"
"1520","1987"
"1520","1988"
"1520","1989"
"1520","1990"
"1520","1991"
"1520","1992"
"1520","1993"
"1520","1994"
"1520","1995"
"1520","1996"
"1520","1997"
"1520","1998"
"1520","1999"
"1520","2000"
"1520","2001"
"1520","2002"
"1520","2003"
"1520","2004"
"1520","2005"
"1520","2006"
"1520","2007"
"1520","2008"
"1520","2009"
"1520","2010"
"1520","2011"
"1520","2012"
"1520","2013"
"1520","2014"
"1520","2015"
"1520","2016"
"1520","2017"
"1520","2018"
"1520","2019"
"2198","1980"
"2198","1981"
"2198","1983"
"2198","1984"
"2198","1985"
"2198","1986"
"2198","1990"
"2199","1980"
"2199","1981"
"2199","1983"
"2199","1984"
"2199","1985"
"2199","1986"
"2199","1990"
"2200","1980"
"2200","1981"
"2200","1983"
"2200","1984"
"2200","1985"
"2200","1986"
"2200","1987"
"2200","1988"
"2200","1989"
"2200","1990"
"2200","1991"
"2200","1992"
"2200","1993"
"2200","1994"
"2200","1995"
"2200","1996"
"2200","1997"
"2200","1998"
"2200","1999"
"2200","2000"
"2200","2001"
"2200","2002"
"2200","2003"
"2200","2004"
"2200","2005"
"2200","2006"
"2200","2007"
"2200","2008"
"2200","2009"
"2200","2010"
"2200","2011"
"2200","2012"
"2200","2013"
"2200","2014"
"2200","2015"
"2200","2016"
"2200","2017"
"2200","2018"
"2200","2019"
"2224","1980"
"2224","1981"
"2224","1983"
"2224","1984"
"2224","1985"
"2224","1986"
"2224","1990"
"2251","1980"
"2251","1981"
"2251","1983"
"2251","1984"
"2251","1985"
"2251","1986"
"2251","1987"
"2251","1988"
"2251","1989"
"2251","1990"
"2251","1991"
"2251","1992"
"2251","1993"
"2251","1994"
"2251","1995"
"2251","1996"
"2251","1997"
"2251","1998"
"2251","1999"
"2251","2000"
"2251","2001"
"2251","2002"
"2251","2003"
"2251","2004"
"2251","2005"
"2251","2006"
"2251","2007"
"2251","2008"
"2251","2009"
"2251","2010"
"2251","2011"
"2251","2012"
"2251","2013"
"2251","2014"
"2251","2015"
"2251","2016"
"2251","2017"
"2251","2018"
"2251","2019"
"2279","1980"
"2279","1981"
"2279","1983"
"2279","1984"
"2279","1985"
"2279","1986"
"2279","1987"
"2279","1988"
"2279","1989"
"2279","1990"
"2279","1991"
"2279","1992"
"2279","1993"
"2279","1994"
"2279","1995"
"2279","1996"
"2279","1997"
"2279","1998"
"2279","1999"
"2279","2000"
"2279","2001"
"2279","2002"
"2279","2003"
"2279","2004"
"2279","2005"
"2279","2006"
"2279","2007"
"2279","2008"
"2279","2009"
"2279","2010"
"2279","2011"
"2279","2012"
"2279","2013"
"2279","2014"
"2279","2015"
"2279","2016"
"2279","2017"
"2279","2018"
"2279","2019"
