"cell","year"
"1594","1978"
"1594","1979"
"1594","1980"
"1594","1981"
"1594","1982"
"1594","1983"
"1594","1984"
"1594","1986"
"1621","1978"
"1621","1986"
"1675","1978"
"1675","1986"
"2195","1978"
"2195","1986"
"2196","1978"
"2196","1986"
"2198","1978"
"2198","1979"
"2198","1980"
"2198","1981"
"2198","1982"
"2198","1983"
"2198","1984"
"2198","1986"
"2222","1978"
"2222","1986"
"2223","1978"
"2223","1986"
"2250","1978"
"2250","1986"
"2251","1978"
"2251","1986"
"2252","1978"
"2252","1986"
"2278","1978"
"2278","1986"
"2279","1978"
"2279","1986"
"2305","1978"
"2305","1986"
"2306","1978"
"2306","1986"
"2333","1978"
"2333","1986"
