"cell","year"
"1413","1970"
"1413","1971"
"1413","1972"
"1413","1973"
"1413","1974"
"1413","1975"
"1413","1976"
"1413","1977"
"1413","1978"
"1413","1979"
"1413","1980"
"1413","1981"
"1413","1982"
"1413","1983"
"1413","1984"
"1413","1985"
"1413","1986"
"1413","1987"
"1413","1988"
"1413","1989"
"1413","1990"
"1413","1991"
"1413","1992"
"1413","1993"
"1413","1994"
"1413","1995"
"1413","1996"
"1413","1997"
"1413","1998"
"1413","1999"
"1413","2000"
"1413","2001"
"1413","2002"
"1413","2004"
"1413","2005"
"1413","2006"
"1413","2007"
"1413","2008"
"1413","2009"
"1413","2010"
"1413","2011"
"1413","2012"
"1413","2013"
"1413","2014"
"1413","2015"
"1413","2016"
"1413","2017"
"1413","2018"
"1413","2019"
"1441","1970"
"1441","1982"
"1441","1983"
"1468","1970"
"1468","1982"
"1468","1983"
"1469","1970"
"1469","1982"
"1469","1983"
"1493","1970"
"1493","1982"
"1493","1983"
"1521","1970"
"1521","1982"
"1521","1983"
"1549","1970"
"1549","1982"
"1549","1983"
"2197","1970"
"2197","1982"
"2197","1983"
"2198","1970"
"2198","1982"
"2198","1983"
"2223","1970"
"2223","1982"
"2223","1983"
