"cell","year"
"2","1982"
"3","1982"
"29","1982"
"56","1982"
"83","1982"
"84","1982"
"110","1982"
"137","1982"
"138","1982"
"164","1982"
"165","1982"
"191","1982"
"191","1983"
"191","1984"
"191","1985"
"191","1986"
"191","1987"
"191","1988"
"191","1989"
"191","1990"
"191","1991"
"191","1992"
"191","1993"
"191","1994"
"191","1995"
"191","1996"
"191","1997"
"191","1998"
"191","1999"
"191","2000"
"191","2001"
"191","2002"
"191","2003"
"191","2004"
"191","2005"
"191","2006"
"191","2007"
"191","2008"
"191","2009"
"191","2010"
"191","2011"
"191","2012"
"191","2013"
"191","2014"
"191","2015"
"191","2016"
"191","2017"
"191","2018"
"191","2019"
"192","1982"
"219","1982"
"220","1982"
"220","1983"
"220","1984"
"220","1985"
"220","1986"
"220","1987"
"220","1988"
"220","1989"
"220","1990"
"220","1991"
"220","1992"
"220","1993"
"220","1994"
"220","1995"
"220","1996"
"220","1997"
"220","1998"
"220","1999"
"220","2000"
"220","2001"
"220","2002"
"220","2003"
"220","2004"
"220","2005"
"220","2006"
"220","2007"
"220","2008"
"220","2009"
"220","2010"
"220","2011"
"220","2012"
"220","2013"
"220","2014"
"220","2015"
"220","2016"
"220","2017"
"220","2018"
"220","2019"
"247","1982"
"10745","1982"
"10745","1983"
"10745","1984"
"10745","1985"
"10745","1986"
"10745","1987"
"10745","1988"
"10745","1989"
"10745","1990"
"10745","1991"
"10745","1992"
"10745","1993"
"10745","1994"
"10745","1995"
"10745","1996"
"10745","1997"
"10745","1998"
"10745","1999"
"10745","2000"
"10745","2001"
"10745","2002"
"10745","2003"
"10745","2004"
"10745","2005"
"10745","2006"
"10745","2007"
"10745","2008"
"10745","2009"
"10745","2010"
"10745","2011"
"10745","2012"
"10745","2013"
"10745","2014"
"10745","2015"
"10745","2016"
"10745","2017"
"10745","2018"
"10745","2019"
"10746","1982"
"10746","1983"
"10746","1984"
"10746","1985"
"10746","1986"
"10746","1987"
"10746","1988"
"10746","1989"
"10746","1990"
"10746","1991"
"10746","1992"
"10746","1993"
"10746","1994"
"10746","1995"
"10746","1996"
"10746","1997"
"10746","1998"
"10746","1999"
"10746","2000"
"10746","2001"
"10746","2002"
"10746","2003"
"10746","2004"
"10746","2005"
"10746","2006"
"10746","2007"
"10746","2008"
"10746","2009"
"10746","2010"
"10746","2011"
"10746","2012"
"10746","2013"
"10746","2014"
"10746","2015"
"10746","2016"
"10746","2017"
"10746","2018"
"10746","2019"
"10773","1982"
"10800","1982"
"10801","1982"
"10827","1982"
"10854","1982"
"10855","1982"
"10882","1982"
"10908","1982"
"10909","1982"
"10936","1982"
"19711","1982"
"19738","1982"
"19765","1982"
"19819","1982"
