haul_id_removed
NOR-BTS 1985 2 3270 5.233 57.033 58 545
NOR-BTS 1985 2 3270 5.233 57.033 58 545
NOR-BTS 1985 2 3270 5.233 57.033 58 545
NOR-BTS 1985 2 3270 5.233 57.033 58 545
NOR-BTS 1985 2 3270 5.233 57.033 58 545
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.417 57.1 58 2009
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 6.433 56.817 53 1625
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
