haul_id_removed
NIGFS 2017 4 GB-NIR 74RY ROT 122 34
NIGFS 2017 4 GB-NIR 74RY ROT 345 53
NIGFS 2018 1 GB-NIR 74RY ROT 115 28
NIGFS 2018 1 GB-NIR 74RY ROT 122 25
NIGFS 2018 1 GB-NIR 74RY ROT 247 45
NIGFS 2018 4 GB-NIR 74RY ROT 115 25
NIGFS 2018 4 GB-NIR 74RY ROT 122 28
NIGFS 2018 4 GB-NIR 74RY ROT 345 42
NIGFS 2019 1 GB-NIR 74RY ROT 115 58
NIGFS 2019 1 GB-NIR 74RY ROT 247 52
NIGFS 2019 4 GB-NIR 74RY ROT 115 54
NIGFS 2019 4 GB-NIR 74RY ROT 122 58
NIGFS 2019 4 GB-NIR 74RY ROT 345 34
NIGFS 2020 1 GB-NIR 74RY ROT 115 53
NIGFS 2020 1 GB-NIR 74RY ROT 123 50
NIGFS 2020 1 GB-NIR 74RY ROT 345 15
NIGFS 2020 4 GB-NIR 74RY ROT 115 46
NIGFS 2020 4 GB-NIR 74RY ROT 123 49
NIGFS 2020 4 GB-NIR 74RY ROT 247 13
NIGFS 2020 4 GB-NIR 74RY ROT 345 17
