"cell","year"
"1","1991"
"82","1991"
"82","1992"
"82","1993"
"82","1994"
"82","1995"
"82","1996"
"82","1997"
"82","1998"
"82","1999"
"82","2000"
"82","2001"
"82","2002"
"82","2003"
"82","2004"
"82","2005"
"82","2006"
"82","2007"
"82","2008"
"82","2009"
"82","2010"
"82","2011"
"82","2012"
"82","2013"
"82","2014"
"82","2015"
"82","2016"
"82","2017"
"82","2018"
"82","2019"
"82","2020"
"486","1991"
"487","1991"
"566","1991"
"566","1992"
"566","1993"
"566","1994"
"566","1995"
"566","1996"
"566","1997"
"566","1998"
"566","1999"
"566","2000"
"566","2001"
"566","2002"
"566","2003"
"566","2004"
"566","2005"
"566","2006"
"566","2007"
"566","2008"
"566","2009"
"566","2010"
"566","2011"
"566","2012"
"566","2013"
"566","2014"
"566","2015"
"566","2016"
"566","2017"
"566","2018"
"566","2019"
"566","2020"
"567","1991"
"568","1991"
"647","1991"
"647","1992"
"647","1993"
"647","1994"
"647","1995"
"647","1996"
"647","1997"
"647","1998"
"647","1999"
"647","2000"
"647","2001"
"647","2002"
"647","2003"
"647","2004"
"647","2005"
"647","2006"
"647","2007"
"647","2008"
"647","2009"
"647","2010"
"647","2011"
"647","2012"
"647","2013"
"647","2014"
"647","2015"
"647","2016"
"647","2017"
"647","2018"
"647","2019"
"647","2020"
"648","1991"
"649","1991"
"729","1991"
"730","1991"
"730","1992"
"730","1993"
"730","1994"
"730","1995"
"730","1996"
"730","1997"
"730","1998"
"730","1999"
"730","2000"
"730","2001"
"730","2002"
"730","2003"
"730","2004"
"730","2005"
"730","2006"
"730","2007"
"730","2008"
"730","2009"
"730","2010"
"730","2011"
"730","2012"
"730","2013"
"730","2014"
"730","2015"
"730","2016"
"730","2017"
"730","2018"
"730","2019"
"730","2020"
"811","1991"
"811","1992"
"811","1993"
"811","1994"
"811","1995"
"811","1996"
"811","1997"
"811","1998"
"811","1999"
"811","2000"
"811","2001"
"811","2002"
"811","2003"
"811","2004"
"811","2005"
"811","2006"
"811","2007"
"811","2008"
"811","2009"
"811","2010"
"811","2011"
"811","2012"
"811","2013"
"811","2014"
"811","2015"
"811","2016"
"811","2017"
"811","2018"
"811","2019"
"811","2020"
"892","1991"
"892","1992"
"892","1993"
"892","1994"
"892","1995"
"892","1996"
"892","1997"
"892","1998"
"892","1999"
"892","2000"
"892","2001"
"892","2002"
"892","2003"
"892","2004"
"892","2005"
"892","2006"
"892","2007"
"892","2008"
"892","2009"
"892","2010"
"892","2011"
"892","2012"
"892","2013"
"892","2014"
"892","2015"
"892","2016"
"892","2017"
"892","2018"
"892","2019"
"892","2020"
"6634","1991"
"6634","1992"
"6634","1993"
"6634","1994"
"6634","1995"
"6634","1996"
"6634","1997"
"6634","1998"
"6634","1999"
"6634","2000"
"6634","2001"
"6634","2002"
"6634","2003"
"6634","2004"
"6634","2005"
"6634","2006"
"6634","2007"
"6634","2008"
"6634","2009"
"6634","2010"
"6634","2011"
"6634","2012"
"6634","2013"
"6634","2014"
"6634","2015"
"6634","2016"
"6634","2017"
"6634","2018"
"6634","2019"
"6634","2020"
"6635","1991"
"6635","1992"
"6635","1993"
"6635","1994"
"6635","1995"
"6635","1996"
"6635","1997"
"6635","1998"
"6635","1999"
"6635","2000"
"6635","2001"
"6635","2002"
"6635","2003"
"6635","2004"
"6635","2005"
"6635","2006"
"6635","2007"
"6635","2008"
"6635","2009"
"6635","2010"
"6635","2011"
"6635","2012"
"6635","2013"
"6635","2014"
"6635","2015"
"6635","2016"
"6635","2017"
"6635","2018"
"6635","2019"
"6635","2020"
"6636","1991"
"6637","1991"
"6638","1991"
"6639","1991"
"6639","1992"
"6639","1993"
"6639","1994"
"6639","1995"
"6639","1996"
"6639","1997"
"6639","1998"
"6639","1999"
"6639","2000"
"6639","2001"
"6639","2002"
"6639","2003"
"6639","2004"
"6639","2005"
"6639","2006"
"6639","2007"
"6639","2008"
"6639","2009"
"6639","2010"
"6639","2011"
"6639","2012"
"6639","2013"
"6639","2014"
"6639","2015"
"6639","2016"
"6639","2017"
"6639","2018"
"6639","2019"
"6639","2020"
"6643","1991"
"6715","1991"
"6715","1992"
"6715","1993"
"6715","1994"
"6715","1995"
"6715","1996"
"6715","1997"
"6715","1998"
"6715","1999"
"6715","2000"
"6715","2001"
"6715","2002"
"6715","2003"
"6715","2004"
"6715","2005"
"6715","2006"
"6715","2007"
"6715","2008"
"6715","2009"
"6715","2010"
"6715","2011"
"6715","2012"
"6715","2013"
"6715","2014"
"6715","2015"
"6715","2016"
"6715","2017"
"6715","2018"
"6715","2019"
"6715","2020"
"6716","1991"
"6717","1991"
"6718","1991"
"6719","1991"
"6720","1991"
"6721","1991"
"6722","1991"
"6722","1992"
"6722","1993"
"6722","1994"
"6722","1995"
"6722","1996"
"6722","1997"
"6722","1998"
"6722","1999"
"6722","2000"
"6722","2001"
"6722","2002"
"6722","2003"
"6722","2004"
"6722","2005"
"6722","2006"
"6722","2007"
"6722","2008"
"6722","2009"
"6722","2010"
"6722","2011"
"6722","2012"
"6722","2013"
"6722","2014"
"6722","2015"
"6722","2016"
"6722","2017"
"6722","2018"
"6722","2019"
"6722","2020"
"6724","1991"
"6797","1991"
"6797","1992"
"6797","1993"
"6797","1994"
"6797","1995"
"6797","1996"
"6797","1997"
"6797","1998"
"6797","1999"
"6797","2000"
"6797","2001"
"6797","2002"
"6797","2003"
"6797","2004"
"6797","2005"
"6797","2006"
"6797","2007"
"6797","2008"
"6797","2009"
"6797","2010"
"6797","2011"
"6797","2012"
"6797","2013"
"6797","2014"
"6797","2015"
"6797","2016"
"6797","2017"
"6797","2018"
"6797","2019"
"6797","2020"
"6798","1991"
"6799","1991"
"6800","1991"
"6801","1991"
"6802","1991"
"6803","1991"
"6804","1991"
"6805","1991"
"6880","1991"
"6881","1991"
"6882","1991"
"6883","1991"
"6884","1991"
"6885","1991"
"6886","1991"
"6961","1991"
"6962","1991"
"6963","1991"
"6964","1991"
"6965","1991"
"6966","1991"
"6967","1991"
"7043","1991"
"7043","1992"
"7043","1993"
"7043","1994"
"7043","1995"
"7043","1996"
"7043","1997"
"7043","1998"
"7043","1999"
"7043","2000"
"7043","2001"
"7043","2002"
"7043","2003"
"7043","2004"
"7043","2005"
"7043","2006"
"7043","2007"
"7043","2008"
"7043","2009"
"7043","2010"
"7043","2011"
"7043","2012"
"7043","2013"
"7043","2014"
"7043","2015"
"7043","2016"
"7043","2017"
"7043","2018"
"7043","2019"
"7043","2020"
"7044","1991"
"7045","1991"
"7046","1991"
"7047","1991"
"7048","1991"
"7125","1991"
"7125","1992"
"7125","1993"
"7125","1994"
"7125","1995"
"7125","1996"
"7125","1997"
"7125","1998"
"7125","1999"
"7125","2000"
"7125","2001"
"7125","2002"
"7125","2003"
"7125","2004"
"7125","2005"
"7125","2006"
"7125","2007"
"7125","2008"
"7125","2009"
"7125","2010"
"7125","2011"
"7125","2012"
"7125","2013"
"7125","2014"
"7125","2015"
"7125","2016"
"7125","2017"
"7125","2018"
"7125","2019"
"7125","2020"
"7126","1991"
"7127","1991"
"7128","1991"
"7129","1991"
"7207","1991"
"7208","1991"
"7209","1991"
"7210","1991"
"7289","1991"
"7289","1992"
"7289","1993"
"7289","1994"
"7289","1995"
"7289","1996"
"7289","1997"
"7289","1998"
"7289","1999"
"7289","2000"
"7289","2001"
"7289","2002"
"7289","2003"
"7289","2004"
"7289","2005"
"7289","2006"
"7289","2007"
"7289","2008"
"7289","2009"
"7289","2010"
"7289","2011"
"7289","2012"
"7289","2013"
"7289","2014"
"7289","2015"
"7289","2016"
"7289","2017"
"7289","2018"
"7289","2019"
"7289","2020"
"7290","1991"
"7291","1991"
"7371","1991"
"7371","1992"
"7371","1993"
"7371","1994"
"7371","1995"
"7371","1996"
"7371","1997"
"7371","1998"
"7371","1999"
"7371","2000"
"7371","2001"
"7371","2002"
"7371","2003"
"7371","2004"
"7371","2005"
"7371","2006"
"7371","2007"
"7371","2008"
"7371","2009"
"7371","2010"
"7371","2011"
"7371","2012"
"7371","2013"
"7371","2014"
"7371","2015"
"7371","2016"
"7371","2017"
"7371","2018"
"7371","2019"
"7371","2020"
"7372","1991"
"7452","1991"
"7453","1991"
"7534","1991"
"7534","1992"
"7534","1993"
"7534","1994"
"7534","1995"
"7534","1996"
"7534","1997"
"7534","1998"
"7534","1999"
"7534","2000"
"7534","2001"
"7534","2002"
"7534","2003"
"7534","2004"
"7534","2005"
"7534","2006"
"7534","2007"
"7534","2008"
"7534","2009"
"7534","2010"
"7534","2011"
"7534","2012"
"7534","2013"
"7534","2014"
"7534","2015"
"7534","2016"
"7534","2017"
"7534","2018"
"7534","2019"
"7534","2020"
"13195","1991"
"13196","1991"
"13198","1991"
"13199","1991"
"13200","1991"
"13201","1991"
"13201","1992"
"13201","1993"
"13201","1994"
"13201","1995"
"13201","1996"
"13201","1997"
"13201","1998"
"13201","1999"
"13201","2000"
"13201","2001"
"13201","2002"
"13201","2003"
"13201","2004"
"13201","2005"
"13201","2006"
"13201","2007"
"13201","2008"
"13201","2009"
"13201","2010"
"13201","2011"
"13201","2012"
"13201","2013"
"13201","2014"
"13201","2015"
"13201","2016"
"13201","2017"
"13201","2018"
"13201","2019"
"13201","2020"
"13203","1991"
"13203","1992"
"13203","1993"
"13203","1994"
"13203","1995"
"13203","1996"
"13203","1997"
"13203","1998"
"13203","1999"
"13203","2000"
"13203","2001"
"13203","2002"
"13203","2003"
"13203","2004"
"13203","2005"
"13203","2006"
"13203","2007"
"13203","2008"
"13203","2009"
"13203","2010"
"13203","2011"
"13203","2012"
"13203","2013"
"13203","2014"
"13203","2015"
"13203","2016"
"13203","2017"
"13203","2018"
"13203","2019"
"13203","2020"
"13204","1991"
"13280","1991"
"13280","1992"
"13280","1993"
"13280","1994"
"13280","1995"
"13280","1996"
"13280","1997"
"13280","1998"
"13280","1999"
"13280","2000"
"13280","2001"
"13280","2002"
"13280","2003"
"13280","2004"
"13280","2005"
"13280","2006"
"13280","2007"
"13280","2008"
"13280","2009"
"13280","2010"
"13280","2011"
"13280","2012"
"13280","2013"
"13280","2014"
"13280","2015"
"13280","2016"
"13280","2017"
"13280","2018"
"13280","2019"
"13280","2020"
"13281","1991"
"13281","1992"
"13281","1993"
"13281","1994"
"13281","1995"
"13281","1996"
"13281","1997"
"13281","1998"
"13281","1999"
"13281","2000"
"13281","2001"
"13281","2002"
"13281","2003"
"13281","2004"
"13281","2005"
"13281","2006"
"13281","2007"
"13281","2008"
"13281","2009"
"13281","2010"
"13281","2011"
"13281","2012"
"13281","2013"
"13281","2014"
"13281","2015"
"13281","2016"
"13281","2017"
"13281","2018"
"13281","2019"
"13281","2020"
"13282","1991"
"13282","1992"
"13282","1993"
"13282","1994"
"13282","1995"
"13282","1996"
"13282","1997"
"13282","1998"
"13282","1999"
"13282","2000"
"13282","2001"
"13282","2002"
"13282","2003"
"13282","2004"
"13282","2005"
"13282","2006"
"13282","2007"
"13282","2008"
"13282","2009"
"13282","2010"
"13282","2011"
"13282","2012"
"13282","2013"
"13282","2014"
"13282","2015"
"13282","2016"
"13282","2017"
"13282","2018"
"13282","2019"
"13282","2020"
"13284","1991"
"13285","1991"
"13362","1991"
"13362","1992"
"13362","1993"
"13362","1994"
"13362","1995"
"13362","1996"
"13362","1997"
"13362","1998"
"13362","1999"
"13362","2000"
"13362","2001"
"13362","2002"
"13362","2003"
"13362","2004"
"13362","2005"
"13362","2006"
