"cell","year"
"3708","2003"
"3708","2004"
"3708","2005"
"3708","2006"
"3708","2007"
"3708","2008"
"3708","2009"
"3708","2010"
"3708","2011"
"3708","2012"
"3708","2013"
"3708","2014"
"3708","2015"
"3708","2016"
"3708","2017"
"3708","2018"
"3788","2003"
"3788","2004"
"3788","2005"
"3788","2006"
"3788","2007"
"3788","2008"
"3788","2009"
"3788","2010"
"3788","2011"
"3788","2012"
"3788","2013"
"3788","2014"
"3788","2015"
"3788","2016"
"3788","2017"
"3788","2018"
"3868","2003"
"3868","2004"
"3868","2005"
"3868","2006"
"3868","2007"
"3868","2008"
"3868","2009"
"3868","2010"
"3868","2011"
"3868","2012"
"3868","2013"
"3868","2014"
"3868","2015"
"3868","2016"
"3868","2017"
"3868","2018"
"4030","2003"
"4030","2004"
"4030","2005"
"4030","2006"
"4030","2007"
"4030","2008"
"4030","2009"
"4030","2010"
"4030","2011"
"4030","2012"
"4030","2013"
"4030","2014"
"4030","2015"
"4030","2016"
"4030","2017"
"4030","2018"
"4352","2003"
"4352","2004"
"4352","2005"
"4352","2006"
"4352","2007"
"4352","2008"
"4352","2009"
"4352","2010"
"4352","2011"
"4352","2012"
"4352","2013"
"4352","2014"
"4352","2015"
"4352","2016"
"4352","2017"
"4352","2018"
"4511","2003"
"4511","2004"
"4511","2005"
"4511","2006"
"4511","2007"
"4511","2008"
"4511","2009"
"4511","2010"
"4511","2011"
"4511","2012"
"4511","2013"
"4511","2014"
"4511","2015"
"4511","2016"
"4511","2017"
"4511","2018"
"4672","2003"
"4672","2004"
"4672","2005"
"4672","2006"
"4672","2007"
"4672","2008"
"4672","2009"
"4672","2010"
"4672","2011"
"4672","2012"
"4672","2013"
"4672","2014"
"4672","2015"
"4672","2016"
"4672","2017"
"4672","2018"
"4833","2003"
"4833","2004"
"4833","2005"
"4833","2006"
"4833","2007"
"4833","2008"
"4833","2009"
"4833","2010"
"4833","2011"
"4833","2012"
"4833","2013"
"4833","2014"
"4833","2015"
"4833","2016"
"4833","2017"
"4833","2018"
"4834","2003"
"4834","2004"
"4834","2005"
"4834","2006"
"4834","2007"
"4834","2008"
"4834","2009"
"4834","2010"
"4834","2011"
"4834","2012"
"4834","2013"
"4834","2014"
"4834","2015"
"4834","2016"
"4834","2017"
"4834","2018"
"4914","2003"
"4914","2004"
"4914","2005"
"4914","2006"
"4914","2007"
"4914","2008"
"4914","2009"
"4914","2010"
"4914","2011"
"4914","2012"
"4914","2013"
"4914","2014"
"4914","2015"
"4914","2016"
"4914","2017"
"4914","2018"
"4915","2003"
"4915","2004"
"4915","2005"
"4915","2006"
"4915","2007"
"4915","2008"
"4915","2009"
"4915","2010"
"4915","2011"
"4915","2012"
"4915","2013"
"4915","2014"
"4915","2015"
"4915","2016"
"4915","2017"
"4915","2018"
