"cell","year"
"8339","1990"
"8339","1991"
"8339","1992"
"8339","1993"
"8339","1994"
"8339","1995"
"8339","1996"
"8339","1998"
"8339","1999"
"8339","2000"
"8339","2001"
"8339","2002"
"8339","2003"
"8339","2004"
"8339","2005"
"8339","2006"
"8339","2007"
"8339","2008"
"8339","2009"
"8339","2010"
"8339","2011"
"8339","2012"
"8339","2013"
"8339","2014"
"8339","2015"
"8339","2016"
"8339","2017"
"8339","2018"
"8339","2019"
"8340","2016"
"8340","2017"
"8341","2016"
"8341","2017"
"8342","1990"
"8342","1991"
"8342","1992"
"8342","1993"
"8342","1994"
"8342","1995"
"8342","1996"
"8342","1998"
"8342","1999"
"8342","2000"
"8342","2001"
"8342","2002"
"8342","2003"
"8342","2004"
"8342","2005"
"8342","2006"
"8342","2007"
"8342","2008"
"8342","2009"
"8342","2010"
"8342","2011"
"8342","2012"
"8342","2013"
"8342","2014"
"8342","2015"
"8342","2016"
"8342","2017"
"8342","2018"
"8342","2019"
"8420","2016"
"8420","2017"
"8421","2016"
"8421","2017"
"8422","2016"
"8422","2017"
"8423","2016"
"8423","2017"
"8424","2016"
"8424","2017"
"8425","2016"
"8425","2017"
"8501","2016"
"8501","2017"
"8502","2016"
"8502","2017"
"8583","2016"
"8583","2017"
"13183","2016"
"13183","2017"
