haul_id;year;cell
017-1103-00063;2011;33450
017-1203-00041;2012;33450
017-1902-00082;2019;33450
017-2102-00042;2021;33450
017-1103-00062;2011;33450
017-1503-00112;2015;33450
017-1503-00113;2015;33450
017-1602-00070;2016;33450
017-2102-00041;2021;33450
017-1302-00061;2013;33450
017-1503-00111;2015;33450
017-1802-00048;2018;33450
017-1602-00071;2016;33450
017-1302-00060;2013;33450
017-2301-00036;2023;33450
017-1302-00063;2013;33450
017-1203-00040;2012;33450
017-2102-00043;2021;33450
017-1702-00055;2017;33450
017-1702-00053;2017;33450
017-1602-00069;2016;33450
017-1702-00054;2017;33450
017-1203-00042;2012;33450
017-1103-00061;2011;33450
017-2403-00016;2024;33450
017-1503-00114;2015;33450
017-1302-00062;2013;33450
017-1902-00083;2019;33450
017-1402-00085;2014;33451
017-1902-00074;2019;33451
017-1402-00077;2014;33369
004-308-00260;2014;33451
017-1203-00039;2012;33369
017-1402-00086;2014;33451
017-1402-00084;2014;33451
017-2301-00035;2023;33369
004-308-00261;2014;33451
017-1103-00073;2011;33451
017-1103-00068;2011;33451
017-1602-00075;2016;33451
017-1203-00043;2012;33369
017-1203-00047;2012;33451
017-2202-00026;2022;33369
017-1702-00063;2017;33451
017-1103-00064;2011;33451
017-1602-00076;2016;33451
017-1602-00072;2016;33369
017-1902-00075;2019;33451
017-1503-00110;2015;33369
017-2301-00038;2023;33451
017-1802-00053;2018;33451
017-2301-00045;2023;33451
017-2102-00040;2021;33369
017-1902-00080;2019;33451
017-1402-00083;2014;33451
017-2403-00017;2024;33451
017-1802-00052;2018;33451
017-1402-00078;2014;33369
017-1103-00072;2011;33451
017-1503-00054;2015;33451
017-1302-00067;2013;33451
017-1702-00056;2017;33369
017-1203-00048;2012;33451
017-1602-00074;2016;33451
017-2202-00033;2022;33451
004-308-00265;2014;33369
017-1402-00076;2014;33369
017-1702-00052;2017;33368
017-1203-00049;2012;33451
017-1802-00049;2018;33369
017-2403-00015;2024;33369
017-1103-00071;2011;33451
017-1902-00084;2019;33369
017-2403-00018;2024;33451
017-1402-00081;2014;33369
017-1902-00086;2019;33369
017-1702-00061;2017;33451
017-1302-00068;2013;33451
017-1203-00045;2012;33369
017-2301-00034;2023;33369
017-1203-00038;2012;33369
017-1103-00070;2011;33451
017-1602-00068;2016;33368
017-2301-00037;2023;33369
017-1802-00054;2018;33451
017-1203-00046;2012;33369
017-1503-00053;2015;33451
004-308-00264;2014;33369
017-1103-00069;2011;33451
004-308-00262;2014;33451
017-2403-00019;2024;33451
017-1702-00057;2017;33369
017-2403-00022;2024;33451
017-1402-00079;2014;33369
017-1702-00062;2017;33451
017-1902-00079;2019;33451
017-2301-00039;2023;33451
017-1602-00073;2016;33451
017-2202-00032;2022;33451
017-1402-00082;2014;33451
017-1902-00085;2019;33369
017-2301-00044;2023;33451
017-1802-00047;2018;33369
017-1302-00066;2013;33451
017-2202-00027;2022;33369
017-2102-00039;2021;33369
017-1503-00049;2015;33452
017-2202-00024;2022;33369
017-1802-00061;2018;33451
017-2102-00038;2021;33369
017-1503-00052;2015;33451
017-2403-00021;2024;33451
017-1902-00073;2019;33451
