"cell","year"
"13203","1996"
"13203","1999"
"13203","2000"
"13203","2001"
"13203","2002"
"13203","2003"
"13203","2004"
"13203","2005"
"13203","2006"
"13203","2007"
"13203","2008"
"13203","2009"
"13203","2010"
"13203","2011"
"13203","2012"
"13203","2013"
"13203","2014"
"13203","2015"
"13203","2016"
"13203","2017"
"13203","2018"
"13203","2019"
"13203","2020"
"13204","1996"
"13282","1996"
"13282","1999"
"13282","2000"
"13282","2001"
"13282","2002"
"13282","2003"
"13282","2004"
"13282","2005"
"13282","2006"
"13282","2007"
"13282","2008"
"13282","2009"
"13282","2010"
"13282","2011"
"13282","2012"
"13282","2013"
"13282","2014"
"13282","2015"
"13282","2016"
"13282","2017"
"13282","2018"
"13282","2019"
"13282","2020"
"13283","1996"
"13283","1999"
"13283","2000"
"13283","2001"
"13283","2002"
"13283","2003"
"13283","2004"
"13283","2005"
"13283","2006"
"13283","2007"
"13283","2008"
"13283","2009"
"13283","2010"
"13283","2011"
"13283","2012"
"13283","2013"
"13283","2014"
"13283","2015"
"13283","2016"
"13283","2017"
"13283","2018"
"13283","2019"
"13283","2020"
"13284","1996"
"13285","1996"
"13364","1996"
"13365","1996"
"13366","1996"
"13445","1996"
"13446","1996"
"13447","1996"
"13527","1996"
"13527","1999"
"13527","2000"
"13527","2001"
"13527","2002"
"13527","2003"
"13527","2004"
"13527","2005"
"13527","2006"
"13527","2007"
"13527","2008"
"13527","2009"
"13527","2010"
"13527","2011"
"13527","2012"
"13527","2013"
"13527","2014"
"13527","2015"
"13527","2016"
"13527","2017"
"13527","2018"
"13527","2019"
"13527","2020"
"13528","1996"
"13609","1996"
"19760","1996"
"19760","1999"
"19760","2000"
"19760","2001"
"19760","2002"
"19760","2003"
"19760","2004"
"19760","2005"
"19760","2006"
"19760","2007"
"19760","2008"
"19760","2009"
"19760","2010"
"19760","2011"
"19760","2012"
"19760","2013"
"19760","2014"
"19760","2015"
"19760","2016"
"19760","2017"
"19760","2018"
"19760","2019"
"19760","2020"
"19761","1996"
"19762","1996"
"19764","1996"
"19765","1996"
"19841","1996"
"19841","1999"
"19841","2000"
"19841","2001"
"19841","2002"
"19841","2003"
"19841","2004"
"19841","2005"
"19841","2006"
"19841","2007"
"19841","2008"
"19841","2009"
"19841","2010"
"19841","2011"
"19841","2012"
"19841","2013"
"19841","2014"
"19841","2015"
"19841","2016"
"19841","2017"
"19841","2018"
"19841","2019"
"19841","2020"
"19842","1996"
"19843","1996"
"19922","1996"
"19922","1999"
"19922","2000"
"19922","2001"
"19922","2002"
"19922","2003"
"19922","2004"
"19922","2005"
"19922","2006"
"19922","2007"
"19922","2008"
"19922","2009"
"19922","2010"
"19922","2011"
"19922","2012"
"19922","2013"
"19922","2014"
"19922","2015"
"19922","2016"
"19922","2017"
"19922","2018"
"19922","2019"
"19922","2020"
"19923","1996"
"19924","1996"
"19925","1996"
"19925","1999"
"19925","2000"
"19925","2001"
"19925","2002"
"19925","2003"
"19925","2004"
"19925","2005"
"19925","2006"
"19925","2007"
"19925","2008"
"19925","2009"
"19925","2010"
"19925","2011"
"19925","2012"
"19925","2013"
"19925","2014"
"19925","2015"
"19925","2016"
"19925","2017"
"19925","2018"
"19925","2019"
"19925","2020"
"19926","1996"
"19926","1999"
"19926","2000"
"19926","2001"
"19926","2002"
"19926","2003"
"19926","2004"
"19926","2005"
"19926","2006"
"19926","2007"
"19926","2008"
"19926","2009"
"19926","2010"
"19926","2011"
"19926","2012"
"19926","2013"
"19926","2014"
"19926","2015"
"19926","2016"
"19926","2017"
"19926","2018"
"19926","2019"
"19926","2020"
"20003","1996"
"20003","1999"
"20003","2000"
"20003","2001"
"20003","2002"
"20003","2003"
"20003","2004"
"20003","2005"
"20003","2006"
"20003","2007"
"20003","2008"
"20003","2009"
"20003","2010"
"20003","2011"
"20003","2012"
"20003","2013"
"20003","2014"
"20003","2015"
"20003","2016"
"20003","2017"
"20003","2018"
"20003","2019"
"20003","2020"
"20004","1996"
"20004","1999"
"20004","2000"
"20004","2001"
"20004","2002"
"20004","2003"
"20004","2004"
"20004","2005"
"20004","2006"
"20004","2007"
"20004","2008"
"20004","2009"
"20004","2010"
"20004","2011"
"20004","2012"
"20004","2013"
"20004","2014"
"20004","2015"
"20004","2016"
"20004","2017"
"20004","2018"
"20004","2019"
"20004","2020"
"20005","1996"
"20005","1999"
"20005","2000"
"20005","2001"
"20005","2002"
"20005","2003"
"20005","2004"
"20005","2005"
"20005","2006"
"20005","2007"
"20005","2008"
"20005","2009"
"20005","2010"
"20005","2011"
"20005","2012"
"20005","2013"
"20005","2014"
"20005","2015"
"20005","2016"
"20005","2017"
"20005","2018"
"20005","2019"
"20005","2020"
"20006","1996"
"20007","1996"
"20086","1996"
"20086","1999"
"20086","2000"
"20086","2001"
"20086","2002"
"20086","2003"
"20086","2004"
"20086","2005"
"20086","2006"
"20086","2007"
"20086","2008"
"20086","2009"
"20086","2010"
"20086","2011"
"20086","2012"
"20086","2013"
"20086","2014"
"20086","2015"
"20086","2016"
"20086","2017"
"20086","2018"
"20086","2019"
"20086","2020"
"20087","1996"
"20088","1996"
"20168","1996"
"20169","1996"
"20169","1999"
"20169","2000"
"20169","2001"
"20169","2002"
"20169","2003"
"20169","2004"
"20169","2005"
"20169","2006"
"20169","2007"
"20169","2008"
"20169","2009"
"20169","2010"
"20169","2011"
"20169","2012"
"20169","2013"
"20169","2014"
"20169","2015"
"20169","2016"
"20169","2017"
"20169","2018"
"20169","2019"
"20169","2020"
"20170","1996"
"20170","1999"
"20170","2000"
"20170","2001"
"20170","2002"
"20170","2003"
"20170","2004"
"20170","2005"
"20170","2006"
"20170","2007"
"20170","2008"
"20170","2009"
"20170","2010"
"20170","2011"
"20170","2012"
"20170","2013"
"20170","2014"
"20170","2015"
"20170","2016"
"20170","2017"
"20170","2018"
"20170","2019"
"20170","2020"
"20250","1996"
"20250","1999"
"20250","2000"
"20250","2001"
"20250","2002"
"20250","2003"
"20250","2004"
"20250","2005"
"20250","2006"
"20250","2007"
"20250","2008"
"20250","2009"
"20250","2010"
"20250","2011"
"20250","2012"
"20250","2013"
"20250","2014"
"20250","2015"
"20250","2016"
"20250","2017"
"20250","2018"
"20250","2019"
"20250","2020"
"20251","1996"
"20251","1999"
"20251","2000"
"20251","2001"
"20251","2002"
"20251","2003"
"20251","2004"
"20251","2005"
"20251","2006"
"20251","2007"
"20251","2008"
"20251","2009"
"20251","2010"
"20251","2011"
"20251","2012"
"20251","2013"
"20251","2014"
"20251","2015"
"20251","2016"
"20251","2017"
"20251","2018"
"20251","2019"
"20251","2020"
"20332","1996"
"20332","1999"
"20332","2000"
"20332","2001"
"20332","2002"
"20332","2003"
"20332","2004"
"20332","2005"
"20332","2006"
"20332","2007"
"20332","2008"
"20332","2009"
"20332","2010"
"20332","2011"
"20332","2012"
"20332","2013"
"20332","2014"
"20332","2015"
"20332","2016"
"20332","2017"
"20332","2018"
"20332","2019"
"20332","2020"
