"cell","year"
"4372","1970"
"4372","1971"
"4372","1972"
"4372","1973"
"4372","1974"
"4372","1975"
"4372","1976"
"4372","1977"
"4372","1978"
"4372","1979"
"4372","1980"
"4372","1981"
"4372","1982"
"4372","1983"
"4372","1984"
"4372","1985"
"4372","1986"
"4372","1987"
"4372","1988"
"4372","1989"
"4372","1990"
"4372","1991"
"4372","1992"
"4372","1993"
"4372","1994"
"4372","1995"
"4372","1996"
"4372","1997"
"4372","1998"
"4372","1999"
"4372","2000"
"4372","2001"
"4372","2002"
"4372","2004"
"4372","2005"
"4372","2006"
"4372","2007"
"4372","2008"
"4372","2009"
"4372","2010"
"4372","2011"
"4372","2012"
"4372","2013"
"4372","2014"
"4372","2015"
"4372","2016"
"4372","2017"
"4372","2018"
"4372","2019"
"4373","1970"
"4373","1974"
"4373","1976"
"4373","1978"
"4373","1982"
"4374","1970"
"4374","1974"
"4374","1976"
"4374","1978"
"4374","1982"
"4375","1970"
"4375","1974"
"4375","1976"
"4375","1978"
"4375","1982"
"4454","1970"
"4454","1974"
"4454","1976"
"4454","1978"
"4454","1982"
"4455","1970"
"4455","1974"
"4455","1976"
"4455","1978"
"4455","1982"
"4456","1970"
"4456","1974"
"4456","1976"
"4456","1978"
"4456","1982"
"4534","1970"
"4534","1971"
"4534","1972"
"4534","1973"
"4534","1974"
"4534","1975"
"4534","1976"
"4534","1977"
"4534","1978"
"4534","1979"
"4534","1980"
"4534","1981"
"4534","1982"
"4534","1983"
"4534","1984"
"4534","1985"
"4534","1986"
"4534","1987"
"4534","1988"
"4534","1989"
"4534","1990"
"4534","1991"
"4534","1992"
"4534","1993"
"4534","1994"
"4534","1995"
"4534","1996"
"4534","1997"
"4534","1998"
"4534","1999"
"4534","2000"
"4534","2001"
"4534","2002"
"4534","2004"
"4534","2005"
"4534","2006"
"4534","2007"
"4534","2008"
"4534","2009"
"4534","2010"
"4534","2011"
"4534","2012"
"4534","2013"
"4534","2014"
"4534","2015"
"4534","2016"
"4534","2017"
"4534","2018"
"4534","2019"
"4535","1970"
"4535","1974"
"4535","1976"
"4535","1978"
"4535","1982"
"4536","1970"
"4536","1974"
"4536","1976"
"4536","1978"
"4536","1982"
"4537","1970"
"4537","1974"
"4537","1976"
"4537","1978"
"4537","1982"
"4617","1970"
"4617","1974"
"4617","1976"
"4617","1978"
"4617","1982"
"4618","1970"
"4618","1974"
"4618","1976"
"4618","1978"
"4618","1982"
"6587","1970"
"6587","1974"
"6587","1976"
"6587","1978"
"6587","1982"
"6588","1970"
"6588","1974"
"6588","1976"
"6588","1978"
"6588","1982"
"6589","1970"
"6589","1974"
"6589","1976"
"6589","1978"
"6589","1982"
"6590","1970"
"6590","1974"
"6590","1976"
"6590","1978"
"6590","1982"
"6669","1970"
"6669","1971"
"6669","1972"
"6669","1973"
"6669","1974"
"6669","1975"
"6669","1976"
"6669","1977"
"6669","1978"
"6669","1979"
"6669","1980"
"6669","1981"
"6669","1982"
"6669","1983"
"6669","1984"
"6669","1985"
"6669","1986"
"6669","1987"
"6669","1988"
"6669","1989"
"6669","1990"
"6669","1991"
"6669","1992"
"6669","1993"
"6669","1994"
"6669","1995"
"6669","1996"
"6669","1997"
"6669","1998"
"6669","1999"
"6669","2000"
"6669","2001"
"6669","2002"
"6669","2004"
"6669","2005"
"6669","2006"
"6669","2007"
"6669","2008"
"6669","2009"
"6669","2010"
"6669","2011"
"6669","2012"
"6669","2013"
"6669","2014"
"6669","2015"
"6669","2016"
"6669","2017"
"6669","2018"
"6669","2019"
"6670","1970"
"6670","1974"
"6670","1976"
"6670","1978"
"6670","1982"
"6671","1970"
"6671","1971"
"6671","1972"
"6671","1973"
"6671","1974"
"6671","1975"
"6671","1976"
"6671","1977"
"6671","1978"
"6671","1979"
"6671","1980"
"6671","1981"
"6671","1982"
"6671","1983"
"6671","1984"
"6671","1985"
"6671","1986"
"6671","1987"
"6671","1988"
"6671","1989"
"6671","1990"
"6671","1991"
"6671","1992"
"6671","1993"
"6671","1994"
"6671","1995"
"6671","1996"
"6671","1997"
"6671","1998"
"6671","1999"
"6671","2000"
"6671","2001"
"6671","2002"
"6671","2004"
"6671","2005"
"6671","2006"
"6671","2007"
"6671","2008"
"6671","2009"
"6671","2010"
"6671","2011"
"6671","2012"
"6671","2013"
"6671","2014"
"6671","2015"
"6671","2016"
"6671","2017"
"6671","2018"
"6671","2019"
