"cell","year"
"32060","1986"
"32141","1986"
"32142","1983"
"32142","1986"
"32142","1991"
"32142","1994"
"32142","1997"
"32142","2000"
"32142","2002"
"32142","2004"
"32142","2006"
"32142","2010"
"32142","2012"
"32142","2014"
"32142","2016"
"32142","2018"
"32223","1986"
"32224","1983"
"32224","1986"
"32224","1991"
"32224","1994"
"32224","1997"
"32224","2000"
"32224","2002"
"32224","2004"
"32224","2006"
"32224","2010"
"32224","2012"
"32224","2014"
"32224","2016"
"32224","2018"
"32304","1986"
"32305","1986"
"32386","1986"
"32387","1986"
"32467","1986"
"32468","1986"
"32549","1986"
"32550","1986"
"32631","1986"
"32632","1986"
"32633","1986"
"32713","1986"
"32714","1986"
"32795","1986"
"32796","1986"
"59121","1986"
"59122","1986"
"59123","1986"
"59204","1986"
"59205","1986"
"59286","1986"
"59287","1986"
"59288","1986"
"59369","1986"
"59370","1986"
"59371","1986"
"59452","1983"
"59452","1986"
"59452","1991"
"59452","1994"
"59452","1997"
"59452","2000"
"59452","2002"
"59452","2004"
"59452","2006"
"59452","2010"
"59452","2012"
"59452","2014"
"59452","2016"
"59452","2018"
"59453","1986"
"59454","1986"
"59535","1986"
"59536","1986"
