"cell","year"
"53","2004"
"53","2005"
"53","2006"
"53","2007"
"53","2008"
"53","2009"
"53","2010"
"53","2011"
"53","2012"
"53","2013"
"53","2014"
"53","2015"
"53","2016"
"53","2017"
"53","2018"
"53","2019"
"53","2020"
"54","2008"
"54","2018"
"55","2008"
"55","2018"
"56","2004"
"56","2005"
"56","2006"
"56","2007"
"56","2008"
"56","2009"
"56","2010"
"56","2011"
"56","2012"
"56","2013"
"56","2014"
"56","2015"
"56","2016"
"56","2017"
"56","2018"
"56","2019"
"56","2020"
"57","2008"
"57","2018"
"58","2008"
"58","2018"
"59","2008"
"59","2018"
"60","2004"
"60","2005"
"60","2006"
"60","2007"
"60","2008"
"60","2009"
"60","2010"
"60","2011"
"60","2012"
"60","2013"
"60","2014"
"60","2015"
"60","2016"
"60","2017"
"60","2018"
"60","2019"
"60","2020"
"61","2004"
"61","2005"
"61","2006"
"61","2007"
"61","2008"
"61","2009"
"61","2010"
"61","2011"
"61","2012"
"61","2013"
"61","2014"
"61","2015"
"61","2016"
"61","2017"
"61","2018"
"61","2019"
"61","2020"
"63","2004"
"63","2005"
"63","2006"
"63","2007"
"63","2008"
"63","2009"
"63","2010"
"63","2011"
"63","2012"
"63","2013"
"63","2014"
"63","2015"
"63","2016"
"63","2017"
"63","2018"
"63","2019"
"63","2020"
"64","2004"
"64","2005"
"64","2006"
"64","2007"
"64","2008"
"64","2009"
"64","2010"
"64","2011"
"64","2012"
"64","2013"
"64","2014"
"64","2015"
"64","2016"
"64","2017"
"64","2018"
"64","2019"
"64","2020"
"134","2004"
"134","2005"
"134","2006"
"134","2007"
"134","2008"
"134","2009"
"134","2010"
"134","2011"
"134","2012"
"134","2013"
"134","2014"
"134","2015"
"134","2016"
"134","2017"
"134","2018"
"134","2019"
"134","2020"
"135","2004"
"135","2005"
"135","2006"
"135","2007"
"135","2008"
"135","2009"
"135","2010"
"135","2011"
"135","2012"
"135","2013"
"135","2014"
"135","2015"
"135","2016"
"135","2017"
"135","2018"
"135","2019"
"135","2020"
"136","2004"
"136","2005"
"136","2006"
"136","2007"
"136","2008"
"136","2009"
"136","2010"
"136","2011"
"136","2012"
"136","2013"
"136","2014"
"136","2015"
"136","2016"
"136","2017"
"136","2018"
"136","2019"
"136","2020"
"137","2008"
"137","2018"
"138","2004"
